split,k,N,p_bias,repetitions,mc_mean,mc_sd,mc_se,ci_low,ci_high,seed,formula_mean,signed_relative_error,absolute_relative_error,formula_inside_mc_95ci
calibration,50,10,0.5,5000,359.432,114.40748922477997,1.6179662289873755,356.2608444629827,362.60315553701736,8311154,354.08932062496103,-0.014864228491172136,0.014864228491172136,False
calibration,50,10,0.7,5000,395.3636,125.78878470957473,1.7789220533070997,391.8769768442141,398.85022315578595,8311354,394.9239841771109,-0.0011119279136700883,0.0011119279136700883,True
calibration,50,10,0.85,5000,407.1366,133.36752423189068,1.8861016154886219,403.4399087624595,410.8332912375405,8311504,409.1012169162193,0.0048254490414748104,0.0048254490414748104,True
calibration,50,10,1.0,5000,409.7566,131.850713606623,1.8646506739105702,406.10195183538696,413.411248164613,8311654,410.9100961803105,0.002815076512033061,0.002815076512033061,True
calibration,50,10,1.15,5000,408.3172,132.1886960160773,1.8694304669835082,404.65318361311046,411.98121638688957,8311804,407.15618565430526,-0.002843412782255444,0.002843412782255444,True
calibration,50,10,1.3,5000,403.943,130.06344394521534,1.8393748639627634,400.3378915125647,407.5481084874353,8311954,403.4503658878655,-0.0012195634337877135,0.0012195634337877135,True
calibration,50,10,1.5,5000,402.491,126.70833958214405,1.7919265230284378,398.9788885519222,406.0031114480778,8312154,398.5836724176114,-0.009707863237658917,0.009707863237658917,False
calibration,50,10,1.7,5000,391.7638,125.79338776279526,1.7789871503100279,388.2770492564328,395.2505507435672,8312354,393.8014121828711,0.005201124205123344,0.005201124205123344,True
calibration,50,10,1.9,5000,388.2852,123.55466730205875,1.7473268619306705,384.86050228139646,391.7098977186035,8312554,389.10285043631916,0.0021057986148305006,0.0021057986148305006,True
calibration,50,20,0.3,5000,712.3852,181.83298454299637,2.5715067282748283,707.345139426579,717.4252605734212,8311124,726.7132870798241,0.020112836538187566,0.020112836538187566,False
calibration,50,20,0.5,5000,972.4526,277.5740406141118,3.9254897279917724,964.7587815114541,980.1464184885458,8311324,966.9662032211174,-0.005641814088298517,0.005641814088298517,True
calibration,50,20,0.7,5000,1351.2818,417.5919508278856,5.905642003986345,1339.7069543665998,1362.8566456334001,8311524,1335.2106059503571,-0.011893295720879854,0.011893295720879854,False
calibration,50,20,0.85,5000,1591.217,490.130780861057,6.931495976302222,1577.6315175274635,1604.8024824725367,8311674,1653.6989797590327,0.03926678747086826,0.03926678747086826,False
calibration,50,20,1.0,5000,1677.8368,533.5934067719635,7.546150326497744,1663.0466171381393,1692.6269828618608,8311824,1666.2199636829455,-0.006923698608264254,0.006923698608264254,True
calibration,50,20,1.15,5000,1645.0302,511.4599131276148,7.233135457552378,1630.8535150078976,1659.2068849921022,8311974,1636.8514324556247,-0.00497180388808376,0.00497180388808376,True
calibration,50,20,1.3,5000,1613.6344,502.82068142049684,7.1109582710654795,1599.6971778931443,1627.5716221068556,8312124,1608.3436946709282,-0.0032787509544117744,0.0032787509544117744,True
calibration,50,20,1.5,5000,1588.2508,477.6001845546307,6.754286583890519,1575.0126415543125,1601.4889584456876,8312324,1571.6274283195455,-0.010466465170648434,0.010466465170648434,False
calibration,50,20,1.7,5000,1556.7588,451.5948970180715,6.386516280614378,1544.2414581033172,1569.276141896683,8312524,1536.3344593220997,-0.013119784951850164,0.013119784951850164,False
calibration,50,20,1.9,5000,1508.5588,438.15823382670106,6.196493167431624,1496.4138965613854,1520.7037034386146,8312724,1502.405382376673,-0.004079004161672027,0.004079004161672027,True
calibration,50,40,0.3,5000,1426.8224,263.09663704868075,3.72074832328996,1419.5298672908139,1434.1149327091862,8311464,1438.4370954594356,0.008140253096275718,0.008140253096275718,False
calibration,50,40,0.5,5000,1999.2974,446.48415579224616,6.3142394850609636,1986.9217180195196,2011.6730819804802,8311664,2030.3084740707325,0.0155109860447638,0.0155109860447638,False
calibration,50,40,0.7,5000,3297.6876,939.3653501478814,13.28463218202485,3271.6501993753695,3323.725000624631,8311864,3295.2090350056787,-0.0007516069728137557,0.0007516069728137557,True
calibration,50,40,0.85,5000,5392.1,1656.3207530207962,23.423912725620276,5346.189974680775,5438.010025319226,8312014,5409.632965149285,0.0032516023718560097,0.0032516023718560097,True
calibration,50,40,1.0,5000,6757.8876,2104.9905418320723,29.769061729260063,6699.541311157101,6816.233888842899,8312164,6710.03901265519,-0.007080405916311756,0.007080405916311756,True
calibration,50,40,1.15,5000,6555.326,2012.9652602943327,28.467627716941326,6499.530474949501,6611.121525050499,8312314,6480.574207920073,-0.011403215046807334,0.011403215046807334,False
calibration,50,40,1.3,5000,6298.0038,1866.7570903018952,26.399931947610767,6246.260884188375,6349.746715811626,8312464,6266.352552132033,-0.005025599995345661,0.005025599995345661,True
calibration,50,40,1.5,5000,6017.531,1687.952233443671,23.87124941173996,5970.744210887016,6064.3177891129835,8312664,6002.070613811993,-0.0025692241864656534,0.0025692241864656534,True
calibration,50,40,1.7,5000,5732.494,1551.520130487214,21.94180810829892,5689.488846352045,5775.499153647955,8312864,5759.602028887089,0.0047288368530501645,0.0047288368530501645,True
calibration,50,40,1.9,5000,5543.236,1452.034895645292,20.534874424605736,5502.98838570072,5583.48361429928,8313064,5536.507655293159,-0.0012137936589460018,0.0012137936589460018,True
calibration,50,80,0.3,5000,2860.1134,369.1680635594992,5.220824822808566,2849.880771377703,2870.3460286222976,8312144,2823.3798031920614,-0.012843405722283157,0.012843405722283157,False
calibration,50,80,0.5,5000,3995.2194,627.3818372072717,8.872519029650729,3977.8295822497385,4012.6092177502615,8312344,3983.2757245174485,-0.0029894917617168905,0.0029894917617168905,True
calibration,50,80,0.7,5000,6675.4768,1376.5559158638125,19.467440455795206,6637.321317835464,6713.632282164537,8312544,6715.057790624712,0.0059293128881387725,0.0059293128881387725,False
calibration,50,80,0.85,5000,13176.665,3793.5435803156593,53.64880780735794,13071.515268884068,13281.814731115934,8312694,13102.623238307353,-0.005619157935080532,0.005619157935080532,True
calibration,50,80,1.0,5000,26823.1552,8363.693506395768,118.2804878827668,26591.32970367595,27054.98069632405,8312844,26930.474366467573,0.00400098965492219,0.00400098965492219,True
calibration,50,80,1.15,5000,25292.8002,7430.232664928531,105.07935806329513,25086.848442677354,25498.75195732265,8312994,25150.301901995757,-0.005633947086817383,0.005633947086817383,True
calibration,50,80,1.3,5000,23426.5708,6429.128457289637,90.92160658537817,23248.36772567614,23604.773874323862,8313144,23623.878901202992,0.008422406458353291,0.008422406458353291,False
calibration,50,80,1.5,5000,21793.8466,5618.808784564567,79.46195587512297,21638.10402834365,21949.589171656353,8313344,21894.887666736427,0.004636219965704756,0.004636219965704756,True
calibration,50,80,1.7,5000,20181.9566,4973.9072822728585,70.34167136576579,20044.08945751075,20319.823742489254,8313544,20436.961708936426,0.012635301620677561,0.012635301620677561,False
calibration,50,80,1.9,5000,18905.2652,4439.8305721694915,62.78868609800793,18782.201636611317,19028.328763388687,8313744,19188.661392051996,0.014990331479295732,0.014990331479295732,False
